"base",,,,,,,"tool",,,,,,,"time",
0.12402,0.0816,-1.5492,0.46402,0.73583,0.35831,0.33891,-0.14579,0.22304,-1.4835,0.66265,-0.49084,-0.42593,0.37223,0.61033,
0.124,0.0816,-1.5492,0.46445,0.73548,0.35814,0.33924,-0.14579,0.22309,-1.4836,0.66237,-0.49125,-0.42624,0.37184,0.62688,
0.12402,0.0816,-1.5492,0.46414,0.73577,0.35833,0.33883,-0.14576,0.22317,-1.4837,0.66256,-0.49105,-0.42574,0.37233,0.66012,
0.12402,0.08159,-1.5492,0.46413,0.73575,0.35822,0.33902,-0.14574,0.22319,-1.4837,0.66256,-0.49114,-0.42564,0.37233,0.6769,
0.12402,0.0816,-1.5492,0.46394,0.73586,0.35843,0.33883,-0.14573,0.22323,-1.4837,0.66233,-0.49142,-0.42542,0.37262,0.69357,
0.12401,0.08159,-1.5492,0.46386,0.7359,0.35815,0.33914,-0.14571,0.22327,-1.4837,0.6627,-0.49108,-0.42547,0.37236,0.71035,
0.12401,0.0816,-1.5492,0.46434,0.73556,0.35823,0.33913,-0.14571,0.22332,-1.4838,0.66215,-0.49184,-0.42573,0.37203,0.7269,
0.124,0.08159,-1.5491,0.46404,0.73576,0.35803,0.33933,-0.14569,0.22338,-1.4838,0.66216,-0.49184,-0.42554,0.37223,0.74359,
0.12402,0.08159,-1.5492,0.46386,0.7359,0.35825,0.33904,-0.14566,0.22342,-1.4838,0.66228,-0.49176,-0.42525,0.37245,0.76033,
0.12402,0.08159,-1.5492,0.46383,0.73594,0.35822,0.33902,-0.14565,0.22348,-1.4838,0.66206,-0.49205,-0.42544,0.37224,0.77692,
0.12402,0.0816,-1.5492,0.46443,0.73555,0.35823,0.33902,-0.14563,0.22355,-1.4839,0.66186,-0.49244,-0.42514,0.37243,0.7936,
0.12401,0.08159,-1.5491,0.46405,0.73578,0.35804,0.33924,-0.14563,0.2236,-1.484,0.66164,-0.49273,-0.42533,0.37222,0.81034,
0.12402,0.0816,-1.5492,0.46424,0.73567,0.35833,0.33893,-0.14561,0.22368,-1.4841,0.66127,-0.49315,-0.42514,0.37254,0.82693,
0.12402,0.0816,-1.5492,0.46422,0.73564,0.35842,0.33892,-0.1456,0.22371,-1.4841,0.66187,-0.49245,-0.42484,0.37274,0.8436,
0.12402,0.08159,-1.5492,0.46405,0.73578,0.35814,0.33914,-0.14554,0.22377,-1.4841,0.66159,-0.49287,-0.42496,0.37255,0.86031,
0.12403,0.08159,-1.5492,0.46384,0.73597,0.35813,0.33903,-0.14543,0.22383,-1.484,0.66207,-0.49245,-0.42435,0.37294,0.87693,
0.12403,0.08159,-1.5492,0.46394,0.73586,0.35833,0.33893,-0.1454,0.22385,-1.484,0.66177,-0.49285,-0.42435,0.37294,0.89361,
0.12404,0.0816,-1.5492,0.46434,0.73556,0.35833,0.33903,-0.14537,0.22385,-1.4839,0.66176,-0.49295,-0.42434,0.37284,0.91031,
0.12404,0.08159,-1.5492,0.46394,0.73586,0.35843,0.33883,-0.14534,0.22387,-1.4839,0.66195,-0.49274,-0.42403,0.37313,0.93486,
0.12402,0.0816,-1.5492,0.46434,0.73566,0.35803,0.33913,-0.1454,0.22383,-1.4839,0.66236,-0.49215,-0.42424,0.37294,0.96017,
0.12402,0.08158,-1.5492,0.46394,0.73586,0.35813,0.33913,-0.14541,0.22382,-1.4839,0.66211,-0.49248,-0.42457,0.37256,0.97694,
0.12403,0.08159,-1.5492,0.46424,0.73567,0.35813,0.33913,-0.14538,0.22385,-1.4839,0.66219,-0.49237,-0.42426,0.37295,0.99362,
0.12403,0.0816,-1.5492,0.46424,0.73567,0.35823,0.33903,-0.14541,0.22384,-1.484,0.66187,-0.49275,-0.42414,0.37314,1.0103,
0.12405,0.0816,-1.5492,0.46424,0.73566,0.35843,0.33883,-0.14533,0.22388,-1.4839,0.66194,-0.49283,-0.42403,0.37302,1.027,
0.12403,0.0816,-1.5492,0.46436,0.73559,0.35824,0.33904,-0.14535,0.22382,-1.4839,0.66193,-0.49262,-0.42422,0.37312,1.0436,
0.12403,0.08159,-1.5492,0.46395,0.73588,0.35834,0.33884,-0.14529,0.22383,-1.4838,0.66251,-0.49218,-0.42397,0.37296,1.0603,
0.12403,0.0816,-1.5492,0.46435,0.73559,0.35834,0.33894,-0.1453,0.22377,-1.4837,0.66225,-0.49224,-0.42414,0.37313,1.0852,
